curr_loss	best_loss	mean_acc
1.121022835409451	1.0385866785358855	0.888125
1.1561911025979663	1.0385866785358855	0.8891875
1.1466337541676708	1.0385866785358855	0.885125
1.19709469279629	1.0385866785358855	0.8865
1.0966164622061292	1.0385866785358855	0.890625
1.1148871288257234	1.0385866785358855	0.886625
1.0419253099317896	1.0385866785358855	0.88625
1.0807990744948526	1.0385866785358855	0.885875
1.105485163841754	1.0385866785358855	0.889875
1.0734320091869338	1.0385866785358855	0.89425
1.1233618769181484	1.0385866785358855	0.884375
1.0875165241984235	1.0385866785358855	0.8931875
1.0556447357892	1.0385866785358855	0.886625
1.0033432630695898	1.0033432630695898	0.8890625
1.1274025119874609	1.0033432630695898	0.8915625
0.9729256139511041	0.9729256139511041	0.8899375
1.1453114474355273	0.9729256139511041	0.8901875
1.110252794184314	0.9729256139511041	0.891625
1.0906797985143548	0.9729256139511041	0.8926875
1.0671444243579917	0.9729256139511041	0.8845
1.0597963767282859	0.9729256139511041	0.89075
1.0373235629380697	0.9729256139511041	0.89025
1.0143950635849208	0.9729256139511041	0.89825
0.9962722526977636	0.9729256139511041	0.89275
0.9935060047782873	0.9729256139511041	0.897375
1.077749721554338	0.9729256139511041	0.8884375
1.0923516111893234	0.9729256139511041	0.88225
1.0461989731128325	0.9729256139511041	0.895625
1.0974486228498237	0.9729256139511041	0.8943125
1.0286131308220954	0.9729256139511041	0.8943125
1.040273255220297	0.9729256139511041	0.893125
1.05482822017585	0.9729256139511041	0.8971875
1.004563526339209	0.9729256139511041	0.896625
0.9470770978367367	0.9470770978367367	0.9049375
0.9993915362096735	0.9470770978367367	0.9011875
0.9760713927040842	0.9470770978367367	0.8993125
0.9998066663787963	0.9470770978367367	0.899375
1.0456316153827239	0.9470770978367367	0.8998125
1.0455776244905413	0.9470770978367367	0.8978125
1.0240079511895765	0.9470770978367367	0.905875
0.9403225045587245	0.9403225045587245	0.899
1.0103917796963766	0.9403225045587245	0.896875
0.9950885766676708	0.9403225045587245	0.9026875
0.9315774120548175	0.9315774120548175	0.904
0.9116231028930498	0.9116231028930498	0.8985625
1.0028862490050672	0.9116231028930498	0.901375
0.9338936191904426	0.9116231028930498	0.901125
1.0138124364302405	0.9116231028930498	0.901125
0.9032663346320052	0.9032663346320052	0.9055625
1.0569888961863305	0.9032663346320052	0.897
1.0139590810497547	0.9032663346320052	0.904125
0.8999511254795372	0.8999511254795372	0.91
0.9530027643640713	0.8999511254795372	0.9005625
0.8764746366551174	0.8764746366551174	0.9048125
0.9739920902490673	0.8764746366551174	0.898875
0.9774088047094143	0.8764746366551174	0.9073125
1.0330666605807728	0.8764746366551174	0.8934375
0.8908333852276556	0.8764746366551174	0.903625
0.8617100492949684	0.8617100492949684	0.9091875
0.9401529120847208	0.8617100492949684	0.8995
0.8945828302719583	0.8617100492949684	0.905375
0.959052203198722	0.8617100492949684	0.9009375
0.9618570389545834	0.8617100492949684	0.91025
0.9150032390678551	0.8617100492949684	0.9088125
0.9336416225915228	0.8617100492949684	0.9063125
0.8660695670405545	0.8617100492949684	0.911625
0.9709773134038413	0.8617100492949684	0.9034375
0.9425214166825707	0.8617100492949684	0.902375
0.866273419547325	0.8617100492949684	0.911875
0.8873531479255412	0.8617100492949684	0.9094375
0.9476617838527148	0.8617100492949684	0.908
0.9809458771601289	0.8617100492949684	0.9070625
0.9229324319460591	0.8617100492949684	0.908875
0.8584679992936166	0.8584679992936166	0.9121875
0.8736061920174178	0.8584679992936166	0.908875
0.8777066935738832	0.8584679992936166	0.9121875
0.8713931136823245	0.8584679992936166	0.905125
0.9099483052636322	0.8584679992936166	0.91225
0.8937360524970944	0.8584679992936166	0.9076875
0.8829585328348881	0.8584679992936166	0.9059375
0.8759562188097522	0.8584679992936166	0.9078125
0.9073963987323851	0.8584679992936166	0.907625
0.8970390806578951	0.8584679992936166	0.91625
0.8730818895035484	0.8584679992936166	0.914375
0.8646965301683494	0.8584679992936166	0.912
0.9140122235895658	0.8584679992936166	0.910625
0.8816225151051413	0.8584679992936166	0.9101875
0.9071132273451801	0.8584679992936166	0.9144375
0.8385595642401359	0.8385595642401359	0.9159375
0.8162427611237202	0.8162427611237202	0.9161875
0.8560749272612751	0.8162427611237202	0.916125
0.7721781150441327	0.7721781150441327	0.9155
0.893674652575036	0.7721781150441327	0.9104375
0.864998269595474	0.7721781150441327	0.9134375
0.9149363660465785	0.7721781150441327	0.9115625
0.7868265095166915	0.7721781150441327	0.9175
0.898382819685436	0.7721781150441327	0.914125
0.8480463235674406	0.7721781150441327	0.9119375
0.8848410455506477	0.7721781150441327	0.916875
0.819581105363928	0.7721781150441327	0.9139375
0.7853999418250028	0.7721781150441327	0.915375
0.81368011073178	0.7721781150441327	0.9158125
0.8514630853135767	0.7721781150441327	0.90575
0.8712481219466751	0.7721781150441327	0.9135
0.8362619472638353	0.7721781150441327	0.9085625
0.8250126954837949	0.7721781150441327	0.913125
0.8674183308123968	0.7721781150441327	0.91675
0.8184425977072122	0.7721781150441327	0.9211875
0.9266777201882036	0.7721781150441327	0.91625
0.7754951492654835	0.7721781150441327	0.9129375
0.8280854436927401	0.7721781150441327	0.914625
0.8444582374256975	0.7721781150441327	0.9165
0.8718317330346539	0.7721781150441327	0.913875
0.7314967743149665	0.7314967743149665	0.9211875
0.7605848463909564	0.7314967743149665	0.919125
0.8008885362853653	0.7314967743149665	0.92025
0.7117375020302353	0.7117375020302353	0.9248125
0.7978594200241171	0.7117375020302353	0.920125
0.7566523413465829	0.7117375020302353	0.919625
0.8180587337633206	0.7117375020302353	0.909
0.8490871424754949	0.7117375020302353	0.9125
0.8171230340238489	0.7117375020302353	0.9201875
0.7447434618780682	0.7117375020302353	0.9201875
0.7978200856206484	0.7117375020302353	0.9205
0.7843727925230305	0.7117375020302353	0.9234375
0.7291210253832352	0.7117375020302353	0.922375
0.8063062774435197	0.7117375020302353	0.9135625
0.8264564687296407	0.7117375020302353	0.914
0.8015874391301039	0.7117375020302353	0.9135625
0.7684286873943017	0.7117375020302353	0.921125
0.7962546727973621	0.7117375020302353	0.9194375
0.6922989888687079	0.6922989888687079	0.9221875
0.7658958435383638	0.6922989888687079	0.925
0.819677428209312	0.6922989888687079	0.917875
0.8003604022422508	0.6922989888687079	0.920875
0.75006175854567	0.6922989888687079	0.92225
0.73871534278957	0.6922989888687079	0.9175625
0.7957602006136365	0.6922989888687079	0.91525
0.8602793926722462	0.6922989888687079	0.9216875
0.8597963591810531	0.6922989888687079	0.9175
0.8150226822063	0.6922989888687079	0.910875
0.823302540434112	0.6922989888687079	0.904125
0.7799703320299699	0.6922989888687079	0.9214375
0.7295128465754419	0.6922989888687079	0.9231875
0.7623308574843186	0.6922989888687079	0.92625
0.8226293999753644	0.6922989888687079	0.9181875
0.8265606844331811	0.6922989888687079	0.919
0.8495742236631098	0.6922989888687079	0.9119375
0.8357173345982877	0.6922989888687079	0.9180625
0.7620041619994453	0.6922989888687079	0.923375
0.7898088573678135	0.6922989888687079	0.9194375
0.7358231544325514	0.6922989888687079	0.9181875
0.8100852687814376	0.6922989888687079	0.923125
0.7104694085825656	0.6922989888687079	0.9226875
0.795249983583775	0.6922989888687079	0.9239375
0.8341281288463777	0.6922989888687079	0.9140625
0.8228988140851267	0.6922989888687079	0.924875
0.7177011907341392	0.6922989888687079	0.924
0.7948071429395013	0.6922989888687079	0.9214375
0.7769164286578347	0.6922989888687079	0.927
0.8325951724240681	0.6922989888687079	0.921125
0.7653225827617878	0.6922989888687079	0.918625
0.8541566131102837	0.6922989888687079	0.91975
0.7402516905600365	0.6922989888687079	0.9244375
0.815477007199807	0.6922989888687079	0.9230625
0.7534501074908299	0.6922989888687079	0.9215625
0.7568353025554508	0.6922989888687079	0.92275
0.782152227972648	0.6922989888687079	0.9236875
0.8289083098322692	0.6922989888687079	0.9228125
0.7357000830855683	0.6922989888687079	0.9214375
0.7089599431057035	0.6922989888687079	0.9263125
0.8231596738853638	0.6922989888687079	0.9238125
0.730798059466863	0.6922989888687079	0.9263125
0.683523068522533	0.683523068522533	0.926875
0.7007193630804773	0.683523068522533	0.9249375
0.7350819454189066	0.683523068522533	0.924125
0.7704808730483723	0.683523068522533	0.926125
0.7674622286495524	0.683523068522533	0.9244375
0.7941947089098744	0.683523068522533	0.9130625
0.7329080493270393	0.683523068522533	0.9213125
0.685050243755536	0.683523068522533	0.926375
0.810384925012355	0.683523068522533	0.923
0.7365389512129498	0.683523068522533	0.922875
0.7633886645988991	0.683523068522533	0.9284375
0.7256063245017679	0.683523068522533	0.9271875
0.6796538013162275	0.6796538013162275	0.9258125
0.7344918030075656	0.6796538013162275	0.92725
0.7468175366173901	0.6796538013162275	0.9273125
0.684074985195338	0.6796538013162275	0.923125
0.731485702489268	0.6796538013162275	0.9223125
0.7438694111816173	0.6796538013162275	0.92825
0.7232568435380393	0.6796538013162275	0.9273125
0.682523445095544	0.6796538013162275	0.925875
0.6738688323718978	0.6738688323718978	0.9229375
0.6825794012416716	0.6738688323718978	0.933625
0.6723272013360554	0.6723272013360554	0.9334375
0.6884465964265736	0.6723272013360554	0.9280625
0.7811900878491652	0.6723272013360554	0.9210625
0.7323612800219966	0.6723272013360554	0.9274375
0.6621970385431437	0.6621970385431437	0.921875
0.7361716246800326	0.6621970385431437	0.9288125
0.7174169850533514	0.6621970385431437	0.9185625
0.6938718875802294	0.6621970385431437	0.93175
0.6874538382261555	0.6621970385431437	0.9319375
0.7588777772616209	0.6621970385431437	0.9251875
0.6934180136069236	0.6621970385431437	0.9269375
0.7320536771466692	0.6621970385431437	0.9271875
0.7008348076109097	0.6621970385431437	0.9309375
0.7223467223299318	0.6621970385431437	0.9249375
0.6874346201742497	0.6621970385431437	0.92825
0.6372207962377882	0.6372207962377882	0.93375
0.6205522390315883	0.6205522390315883	0.9325625
0.7021677137619329	0.6205522390315883	0.9305
0.6797715175304396	0.6205522390315883	0.9261875
0.7067338317775088	0.6205522390315883	0.9320625
0.7695805797191514	0.6205522390315883	0.92475
0.6813626366476662	0.6205522390315883	0.92925
0.6895378925247144	0.6205522390315883	0.933125
0.6686771086403666	0.6205522390315883	0.933875
0.7083036637053525	0.6205522390315883	0.929625
0.7019915899198383	0.6205522390315883	0.9283125
0.752391402562156	0.6205522390315883	0.921625
0.6357097428881701	0.6205522390315883	0.9336875
0.6831741664760531	0.6205522390315883	0.9325625
0.6706319413665192	0.6205522390315883	0.92975
0.6870846638642055	0.6205522390315883	0.933
0.7097420143867401	0.6205522390315883	0.93
0.7345477038909686	0.6205522390315883	0.9303125
0.6900376328400963	0.6205522390315883	0.93075
0.7232454484589234	0.6205522390315883	0.932125
0.6906851578806034	0.6205522390315883	0.9375625
0.7137257829165712	0.6205522390315883	0.932625
0.6332615490506462	0.6205522390315883	0.92775
0.7223095064869294	0.6205522390315883	0.9225625
0.6668786068344407	0.6205522390315883	0.931875
0.668462501851781	0.6205522390315883	0.9309375
0.6878865933306096	0.6205522390315883	0.9315
0.7049720366838332	0.6205522390315883	0.9246875
0.6640069250321198	0.6205522390315883	0.9328125
0.6572740075793224	0.6205522390315883	0.9335
0.6316824028551816	0.6205522390315883	0.9346875
0.6499736936132442	0.6205522390315883	0.933625
0.6726275818159231	0.6205522390315883	0.935
0.618107090885099	0.618107090885099	0.9366875
0.6734024902420053	0.618107090885099	0.93125
0.6668666373570012	0.618107090885099	0.9344375
0.7310723762210122	0.618107090885099	0.9286875
0.6727951555665207	0.618107090885099	0.93375
0.6664250254441071	0.618107090885099	0.93525
0.6455926841300165	0.618107090885099	0.9298125
0.6293487423270597	0.618107090885099	0.93325
0.6331931368034394	0.618107090885099	0.9348125
0.6602642359454081	0.618107090885099	0.9295625
0.6361802544465558	0.618107090885099	0.937
0.6841878196064426	0.618107090885099	0.93075
0.6349259546449362	0.618107090885099	0.931
0.6298346014730012	0.618107090885099	0.932875
0.6450714178137541	0.618107090885099	0.93075
0.6562083760323876	0.618107090885099	0.9300625
0.6635714414835466	0.618107090885099	0.9300625
0.6379289315753269	0.618107090885099	0.936375
0.6958057792566673	0.618107090885099	0.928625
0.5863999994157012	0.5863999994157012	0.933
0.6966418327719668	0.5863999994157012	0.933
0.588220972342617	0.5863999994157012	0.935
0.646548734596261	0.5863999994157012	0.931875
0.556205223192636	0.556205223192636	0.936125
0.6033371690673925	0.556205223192636	0.935625
0.576561564601852	0.556205223192636	0.9438125
0.6221480951575308	0.556205223192636	0.9380625
0.7281678437837765	0.556205223192636	0.9260625
0.6635233637389237	0.556205223192636	0.939
0.6273161763350718	0.556205223192636	0.9373125
0.5730193681462877	0.556205223192636	0.9460625
0.6039532232664065	0.556205223192636	0.940375
0.6504841635196009	0.556205223192636	0.9336875
0.6549078338418189	0.556205223192636	0.936625
0.5716379376843097	0.556205223192636	0.9375
0.5633312837390897	0.556205223192636	0.9424375
0.6828329496112371	0.556205223192636	0.936125
0.623712760523191	0.556205223192636	0.93825
0.6559375966711168	0.556205223192636	0.9300625
0.6947244023942893	0.556205223192636	0.9355
0.7045530215005954	0.556205223192636	0.9331875
0.6586846452029164	0.556205223192636	0.9345625
0.664808092858753	0.556205223192636	0.9369375
0.6334817111713498	0.556205223192636	0.9411875
0.6131992346226934	0.556205223192636	0.9440625
0.5489801196322339	0.5489801196322339	0.939625
0.6206390839723461	0.5489801196322339	0.935125
0.6308308165395865	0.5489801196322339	0.939125
0.5467913916367573	0.5467913916367573	0.9389375
0.5983814365591406	0.5467913916367573	0.9415625
0.5889696855127178	0.5467913916367573	0.9395625
0.5452044029473836	0.5452044029473836	0.9419375
0.5912941136803411	0.5452044029473836	0.939375
0.596181755629145	0.5452044029473836	0.9381875
0.5863911329158631	0.5452044029473836	0.9359375
0.6078680070584533	0.5452044029473836	0.9361875
0.6626695801753671	0.5452044029473836	0.9376875
0.5496477034286308	0.5452044029473836	0.940875
0.5924582225723559	0.5452044029473836	0.9346875
0.6295850639830713	0.5452044029473836	0.93675
0.5723175460117647	0.5452044029473836	0.941125
0.5966138542923826	0.5452044029473836	0.9435
0.5541101855047588	0.5452044029473836	0.9381875
0.6211645107957978	0.5452044029473836	0.93375
0.6210669755478679	0.5452044029473836	0.9369375
0.5351160199029944	0.5351160199029944	0.941
0.5648256274496717	0.5351160199029944	0.945125
0.5780569926555635	0.5351160199029944	0.940125
0.5766200804182391	0.5351160199029944	0.93325
0.5743636548285515	0.5351160199029944	0.9404375
0.5746941670418215	0.5351160199029944	0.9396875
0.5519071893966412	0.5351160199029944	0.937875
0.599847030596131	0.5351160199029944	0.9468125
0.5204417324268282	0.5204417324268282	0.9425625
0.5484569469339926	0.5204417324268282	0.94375
0.5546305038848051	0.5204417324268282	0.943875
0.48162364335716096	0.48162364335716096	0.9460625
0.5745991648495498	0.48162364335716096	0.94275
0.5595879865728269	0.48162364335716096	0.944625
0.6667593104915095	0.48162364335716096	0.93475
0.5974323359982147	0.48162364335716096	0.9405
0.5670138713803122	0.48162364335716096	0.94575
0.5212832185909511	0.48162364335716096	0.94525
0.5356348237753406	0.48162364335716096	0.945875
0.582927959094255	0.48162364335716096	0.939875
0.5134403572002451	0.48162364335716096	0.9439375
0.5919414214264175	0.48162364335716096	0.942
0.5814278257185402	0.48162364335716096	0.9376875
0.5606380348308065	0.48162364335716096	0.94525
0.5379339978601889	0.48162364335716096	0.939875
0.5474668385020564	0.48162364335716096	0.9426875
0.5786257369019966	0.48162364335716096	0.9450625
0.5705655941405952	0.48162364335716096	0.9420625
0.5582427117921895	0.48162364335716096	0.9468125
0.5184180765676708	0.48162364335716096	0.94225
0.5650923063836204	0.48162364335716096	0.944625
0.5410887571256037	0.48162364335716096	0.9445625
0.5880443166555444	0.48162364335716096	0.9423125
0.5319007638713127	0.48162364335716096	0.94025
0.5296860625414899	0.48162364335716096	0.942375
0.5626930911252505	0.48162364335716096	0.945125
0.5409016194700025	0.48162364335716096	0.939375
0.5420826910775716	0.48162364335716096	0.9418125
0.5347881804567761	0.48162364335716096	0.942
0.5784252691239458	0.48162364335716096	0.94325
0.5563976136880112	0.48162364335716096	0.944125
0.5636934757276464	0.48162364335716096	0.943875
0.5587423230229321	0.48162364335716096	0.939375
0.5964228715044415	0.48162364335716096	0.9423125
0.5625986380095385	0.48162364335716096	0.942875
0.5828274960208047	0.48162364335716096	0.9433125
0.5311102202900632	0.48162364335716096	0.94575
0.5091481249985406	0.48162364335716096	0.946875
0.5552129001594117	0.48162364335716096	0.9473125
0.5174610798450835	0.48162364335716096	0.9463125
0.54413764845323	0.48162364335716096	0.943375
0.515501586603071	0.48162364335716096	0.94375
0.5121464471913063	0.48162364335716096	0.9441875
0.5570096370371834	0.48162364335716096	0.943625
